,datetime,epoch_time,value,compensation
437,2024-08-20 05:00:00,1724130000000,198706.4972,0.0
438,2024-08-20 06:00:00,1724133600000,198733.99355,0.0
439,2024-08-20 07:00:00,1724137200000,198763.0005,0.0
440,2024-08-20 08:00:00,1724140800000,198792.99925000002,0.0
441,2024-08-20 09:00:00,1724144400000,198822.00624999998,0.0
442,2024-08-20 10:00:00,1724148000000,198847.50365,0.0
443,2024-08-20 11:00:00,1724151600000,198873.00110000002,0.0
444,2024-08-20 12:00:00,1724155200000,198897.5067,0.0
445,2024-08-20 13:00:00,1724158800000,198920.5017,0.0
446,2024-08-20 14:00:00,1724162400000,198941.4978,0.0
447,2024-08-20 15:00:00,1724166000000,198960.495,0.0
448,2024-08-20 16:00:00,1724169600000,198978.50035,0.0
449,2024-08-20 17:00:00,1724173200000,198996.50575,0.0
450,2024-08-20 18:00:00,1724176800000,199011.9934,0.0
451,2024-08-20 19:00:00,1724180400000,199026.50449999998,0.0
452,2024-08-20 20:00:00,1724184000000,199042.00745,0.0
453,2024-08-20 21:00:00,1724187600000,199058.5022,0.0
454,2024-08-20 22:00:00,1724191200000,199074.4934,0.0
455,2024-08-20 23:00:00,1724194800000,199091.00340000002,0.0
456,2024-08-21 00:00:00,1724198400000,199108.0017,0.0
457,2024-08-21 01:00:00,1724202000000,199125.0,0.0
458,2024-08-21 02:00:00,1724205600000,199141.9983,0.0
459,2024-08-21 03:00:00,1724209200000,199162.9944,0.0
460,2024-08-21 04:00:00,1724212800000,199186.00465,0.0
461,2024-08-21 05:00:00,1724216400000,199207.50425,0.0
462,2024-08-21 06:00:00,1724220000000,199231.0028,0.0
463,2024-08-21 07:00:00,1724223600000,199252.50245,0.0
464,2024-08-21 08:00:00,1724227200000,199271.49965,0.0
465,2024-08-21 09:00:00,1724230800000,199292.00745,0.0
466,2024-08-21 10:00:00,1724234400000,199309.00575,0.0
467,2024-08-21 11:00:00,1724238000000,199326.99585,0.0
468,2024-08-21 12:00:00,1724241600000,199346.49659999998,0.0
469,2024-08-21 13:00:00,1724245200000,199367.9962,0.0
470,2024-08-21 14:00:00,1724248800000,199388.50405,0.0
471,2024-08-21 15:00:00,1724252400000,199408.49305,0.0
472,2024-08-21 16:00:00,1724256000000,199427.99375000002,0.0
473,2024-08-21 17:00:00,1724259600000,199447.99805,0.0
474,2024-08-21 18:00:00,1724263200000,199466.99525,0.0
475,2024-08-21 19:00:00,1724266800000,199484.49704999998,0.0
476,2024-08-21 20:00:00,1724270400000,199501.49535,0.0
477,2024-08-21 21:00:00,1724274000000,199518.00535000002,0.0
478,2024-08-21 22:00:00,1724277600000,199534.5001,0.0
479,2024-08-21 23:00:00,1724281200000,199550.99485,0.0
480,2024-08-22 00:00:00,1724284800000,199567.99315,0.0
481,2024-08-22 01:00:00,1724288400000,199585.495,0.0
482,2024-08-22 02:00:00,1724292000000,199602.99685000003,0.0
483,2024-08-22 03:00:00,1724295600000,199623.50465,0.0
484,2024-08-22 04:00:00,1724299200000,199644.50074999998,0.0
485,2024-08-22 05:00:00,1724302800000,199664.9933,0.0
486,2024-08-22 06:00:00,1724306400000,199685.50110000002,0.0
487,2024-08-22 07:00:00,1724310000000,199705.50535000002,0.0
488,2024-08-22 08:00:00,1724313600000,199724.50255,0.0
489,2024-08-22 09:00:00,1724317200000,199744.50685,0.0
490,2024-08-22 10:00:00,1724320800000,199766.00645,0.0
491,2024-08-22 11:00:00,1724324400000,199787.5061,0.0
492,2024-08-22 12:00:00,1724328000000,199808.5022,0.0
493,2024-08-22 13:00:00,1724331600000,199830.00185,0.0
494,2024-08-22 14:00:00,1724335200000,199852.4933,0.0
495,2024-08-22 15:00:00,1724338800000,199873.00110000002,0.0
496,2024-08-22 16:00:00,1724342400000,199892.50185,0.0
497,2024-08-22 17:00:00,1724346000000,199912.9944,0.0
498,2024-08-22 18:00:00,1724349600000,199930.99975000002,0.0
499,2024-08-22 19:00:00,1724353200000,199945.4956,0.0
500,2024-08-22 20:00:00,1724356800000,199962.0056,0.0
501,2024-08-22 21:00:00,1724360400000,199979.50745,0.0
502,2024-08-22 22:00:00,1724364000000,199997.49755,0.0
503,2024-08-22 23:00:00,1724367600000,200015.50295000002,0.0
504,2024-08-23 00:00:00,1724371200000,200033.49305,0.0
505,2024-08-23 01:00:00,1724374800000,200051.4984,0.0
506,2024-08-23 02:00:00,1724378400000,200069.5038,0.0
507,2024-08-23 03:00:00,1724382000000,200087.4939,0.0
508,2024-08-23 04:00:00,1724385600000,200114.50195,0.0
509,2024-08-23 05:00:00,1724389200000,200150.49745,0.0
510,2024-08-23 06:00:00,1724392800000,200185.50110000002,0.0
511,2024-08-23 07:00:00,1724396400000,200219.4977,0.0
512,2024-08-23 08:00:00,1724400000000,200240.49375000002,0.0
513,2024-08-23 09:00:00,1724403600000,200261.0016,0.0
514,2024-08-23 10:00:00,1724407200000,200278.50340000002,0.0
515,2024-08-23 11:00:00,1724410800000,200296.00525000002,0.0
516,2024-08-23 12:00:00,1724414400000,200315.99425,0.0
517,2024-08-23 13:00:00,1724418000000,200335.99855,0.0
518,2024-08-23 14:00:00,1724421600000,200355.49925000002,0.0
519,2024-08-23 15:00:00,1724425200000,200376.99889999998,0.0
520,2024-08-23 16:00:00,1724428800000,200399.00209999998,0.0
521,2024-08-23 17:00:00,1724432400000,200418.5028,0.0
522,2024-08-23 18:00:00,1724436000000,200434.99755,0.0
523,2024-08-23 19:00:00,1724439600000,200449.99695,0.0
524,2024-08-23 20:00:00,1724443200000,200465.4999,0.0
525,2024-08-23 21:00:00,1724446800000,200481.99464999998,0.0
526,2024-08-23 22:00:00,1724450400000,200499.49645,0.0
527,2024-08-23 23:00:00,1724454000000,200517.50185,0.0
528,2024-08-24 00:00:00,1724457600000,200535.00365,0.0
529,2024-08-24 01:00:00,1724461200000,200553.49730000002,0.0
530,2024-08-24 02:00:00,1724464800000,200571.50269999998,0.0
531,2024-08-24 03:00:00,1724468400000,200589.00449999998,0.0
532,2024-08-24 04:00:00,1724472000000,200606.50634999998,0.0
533,2024-08-24 05:00:00,1724475600000,200623.00110000002,0.0
534,2024-08-24 06:00:00,1724479200000,200641.9983,0.0
535,2024-08-24 07:00:00,1724482800000,200662.00255,0.0
536,2024-08-24 08:00:00,1724486400000,200684.00575,0.0
537,2024-08-24 09:00:00,1724490000000,200704.4983,0.0
538,2024-08-24 10:00:00,1724493600000,200727.4933,0.0
539,2024-08-24 11:00:00,1724497200000,200750.0,0.0
540,2024-08-24 12:00:00,1724500800000,200772.5067,0.0
541,2024-08-24 13:00:00,1724504400000,200792.00745,0.0
542,2024-08-24 14:00:00,1724508000000,200812.5,0.0
543,2024-08-24 15:00:00,1724511600000,200832.99255,0.0
544,2024-08-24 16:00:00,1724515200000,200852.99685000003,0.0
545,2024-08-24 17:00:00,1724518800000,200871.0022,0.0
546,2024-08-24 18:00:00,1724522400000,200884.9945,0.0
547,2024-08-24 19:00:00,1724526000000,200895.9961,0.0
548,2024-08-24 20:00:00,1724529600000,200907.5012,0.0
549,2024-08-24 21:00:00,1724533200000,200918.5028,0.0
550,2024-08-24 22:00:00,1724536800000,200929.5044,0.0
551,2024-08-24 23:00:00,1724540400000,200942.99315,0.0
552,2024-08-25 00:00:00,1724544000000,200956.4972,0.0
553,2024-08-25 01:00:00,1724547600000,200970.0012,0.0
554,2024-08-25 02:00:00,1724551200000,200983.50525000002,0.0
555,2024-08-25 03:00:00,1724554800000,201001.00710000002,0.0
556,2024-08-25 04:00:00,1724558400000,201018.49365000002,0.0
557,2024-08-25 05:00:00,1724562000000,201036.49899999998,0.0
558,2024-08-25 06:00:00,1724565600000,201054.00084999998,0.0
559,2024-08-25 07:00:00,1724569200000,201071.50269999998,0.0
560,2024-08-25 08:00:00,1724572800000,201091.00340000002,0.0
561,2024-08-25 09:00:00,1724576400000,201109.49704999998,0.0
562,2024-08-25 10:00:00,1724580000000,201128.49425,0.0
563,2024-08-25 11:00:00,1724583600000,201146.49965,0.0
564,2024-08-25 12:00:00,1724587200000,201164.505,0.0
565,2024-08-25 13:00:00,1724590800000,201179.9927,0.0
566,2024-08-25 14:00:00,1724594400000,201196.50269999998,0.0
567,2024-08-25 15:00:00,1724598000000,201214.00449999998,0.0
568,2024-08-25 16:00:00,1724601600000,201233.50525000002,0.0
569,2024-08-25 17:00:00,1724605200000,201250.50355,0.0
570,2024-08-25 18:00:00,1724608800000,201266.00645,0.0
571,2024-08-25 19:00:00,1724612400000,201278.50340000002,0.0
572,2024-08-25 20:00:00,1724616000000,201291.5039,0.0
573,2024-08-25 21:00:00,1724619600000,201304.5044,0.0
574,2024-08-25 22:00:00,1724623200000,201317.5049,0.0
575,2024-08-25 23:00:00,1724626800000,201330.50535000002,0.0
576,2024-08-26 00:00:00,1724630400000,201343.99414999998,0.0
577,2024-08-26 01:00:00,1724634000000,201358.0017,0.0
578,2024-08-26 02:00:00,1724637600000,201371.50575,0.0
579,2024-08-26 03:00:00,1724641200000,201392.50185,0.0
580,2024-08-26 04:00:00,1724644800000,201413.49790000002,0.0
581,2024-08-26 05:00:00,1724648400000,201438.99535,0.0
582,2024-08-26 06:00:00,1724652000000,201465.4999,0.0
583,2024-08-26 07:00:00,1724655600000,201498.99289999998,0.0
584,2024-08-26 08:00:00,1724659200000,201533.00475,0.0
585,2024-08-26 09:00:00,1724662800000,201569.5038,0.0
586,2024-08-26 10:00:00,1724666400000,201602.99685000003,0.0
587,2024-08-26 11:00:00,1724670000000,201637.49695,0.0
588,2024-08-26 12:00:00,1724673600000,201671.99704999998,0.0
589,2024-08-26 13:00:00,1724677200000,201700.5005,0.0
590,2024-08-26 14:00:00,1724680800000,201725.99790000002,0.0
591,2024-08-26 15:00:00,1724684400000,201751.49535,0.0
592,2024-08-26 16:00:00,1724688000000,201774.9939,0.0
593,2024-08-26 17:00:00,1724691600000,201798.00415,0.0
594,2024-08-26 18:00:00,1724695200000,201814.49889999998,0.0
595,2024-08-26 19:00:00,1724698800000,201828.00295000002,0.0
596,2024-08-26 20:00:00,1724702400000,201841.99525,0.0
597,2024-08-26 21:00:00,1724706000000,201856.0028,0.0
598,2024-08-26 22:00:00,1724709600000,201871.994,0.0
599,2024-08-26 23:00:00,1724713200000,201888.50405,0.0
600,2024-08-27 00:00:00,1724716800000,201905.5023,0.0
601,2024-08-27 01:00:00,1724720400000,201922.5006,0.0
602,2024-08-27 02:00:00,1724724000000,201938.99535,0.0
603,2024-08-27 03:00:00,1724727600000,201962.4939,0.0
604,2024-08-27 04:00:00,1724731200000,201987.50305,0.0
605,2024-08-27 05:00:00,1724734800000,202011.50515,0.0
606,2024-08-27 06:00:00,1724738400000,202039.00145,0.0
607,2024-08-27 07:00:00,1724742000000,202068.4967,0.0
608,2024-08-27 08:00:00,1724745600000,202102.005,0.0
609,2024-08-27 09:00:00,1724749200000,202136.9934,0.0
610,2024-08-27 10:00:00,1724752800000,202171.49355,0.0
611,2024-08-27 11:00:00,1724756400000,202203.99474999998,0.0
612,2024-08-27 12:00:00,1724760000000,202238.0066,0.0
613,2024-08-27 13:00:00,1724763600000,202268.49365000002,0.0
614,2024-08-27 14:00:00,1724767200000,202296.49355,0.0
615,2024-08-27 15:00:00,1724770800000,202322.00624999998,0.0
616,2024-08-27 16:00:00,1724774400000,202344.4977,0.0
617,2024-08-27 17:00:00,1724778000000,202366.50084999998,0.0
618,2024-08-27 18:00:00,1724781600000,202388.0005,0.0
619,2024-08-27 19:00:00,1724785200000,202406.49414999998,0.0
620,2024-08-27 20:00:00,1724788800000,202423.49245,0.0
621,2024-08-27 21:00:00,1724792400000,202438.99535,0.0
622,2024-08-27 22:00:00,1724796000000,202455.00185,0.0
623,2024-08-27 23:00:00,1724799600000,202470.99305,0.0
624,2024-08-28 00:00:00,1724803200000,202488.0066,0.0
625,2024-08-28 01:00:00,1724806800000,202504.50135,0.0
626,2024-08-28 02:00:00,1724810400000,202521.49965,0.0
627,2024-08-28 03:00:00,1724814000000,202546.49355,0.0
628,2024-08-28 04:00:00,1724817600000,202572.99805,0.0
629,2024-08-28 05:00:00,1724821200000,202596.49659999998,0.0
630,2024-08-28 06:00:00,1724824800000,202626.99889999998,0.0
631,2024-08-28 07:00:00,1724828400000,202659.5001,0.0
632,2024-08-28 08:00:00,1724832000000,202698.5016,0.0
633,2024-08-28 09:00:00,1724835600000,202738.9984,0.0
634,2024-08-28 10:00:00,1724839200000,202773.49855,0.0
635,2024-08-28 11:00:00,1724842800000,202805.99975000002,0.0
636,2024-08-28 12:00:00,1724846400000,202835.99855,0.0
637,2024-08-28 13:00:00,1724850000000,202861.49595,0.0
638,2024-08-28 14:00:00,1724853600000,202887.49695,0.0
639,2024-08-28 15:00:00,1724857200000,202912.9944,0.0
640,2024-08-28 16:00:00,1724860800000,202936.49289999998,0.0
641,2024-08-28 17:00:00,1724864400000,202959.50314999997,0.0
642,2024-08-28 18:00:00,1724868000000,202981.0028,0.0
643,2024-08-28 19:00:00,1724871600000,202996.994,0.0
644,2024-08-28 20:00:00,1724875200000,203011.50515,0.0
645,2024-08-28 21:00:00,1724878800000,203024.5056,0.0
646,2024-08-28 22:00:00,1724882400000,203037.9944,0.0
647,2024-08-28 23:00:00,1724886000000,203051.4984,0.0
648,2024-08-29 00:00:00,1724889600000,203064.49889999998,0.0
649,2024-08-29 01:00:00,1724893200000,203078.50645,0.0
650,2024-08-29 02:00:00,1724896800000,203091.99525,0.0
651,2024-08-29 03:00:00,1724900400000,203108.0017,0.0
652,2024-08-29 04:00:00,1724904000000,203125.50355,0.0
653,2024-08-29 05:00:00,1724907600000,203146.49965,0.0
654,2024-08-29 06:00:00,1724911200000,203167.00745,0.0
655,2024-08-29 07:00:00,1724914800000,203186.99645,0.0
656,2024-08-29 08:00:00,1724918400000,203207.50425,0.0
657,2024-08-29 09:00:00,1724922000000,203229.99575,0.0
658,2024-08-29 10:00:00,1724925600000,203251.99889999998,0.0
659,2024-08-29 11:00:00,1724929200000,203274.5056,0.0
660,2024-08-29 12:00:00,1724932800000,203295.5017,0.0
661,2024-08-29 13:00:00,1724936400000,203315.506,0.0
662,2024-08-29 14:00:00,1724940000000,203333.99965,0.0
663,2024-08-29 15:00:00,1724943600000,203352.005,0.0
664,2024-08-29 16:00:00,1724947200000,203369.50685,0.0
665,2024-08-29 17:00:00,1724950800000,203386.50515,0.0
666,2024-08-29 18:00:00,1724954400000,203399.5056,0.0
667,2024-08-29 19:00:00,1724958000000,203410.00365,0.0
668,2024-08-29 20:00:00,1724961600000,203420.5017,0.0
669,2024-08-29 21:00:00,1724965200000,203430.4962,0.0
670,2024-08-29 22:00:00,1724968800000,203440.00245,0.0
671,2024-08-29 23:00:00,1724972400000,203450.5005,0.0
672,2024-08-30 00:00:00,1724976000000,203460.99855,0.0
673,2024-08-30 01:00:00,1724979600000,203471.49659999998,0.0
674,2024-08-30 02:00:00,1724983200000,203483.0017,0.0
675,2024-08-30 03:00:00,1724986800000,203496.994,0.0
676,2024-08-30 04:00:00,1724990400000,203511.0016,0.0
677,2024-08-30 05:00:00,1724994000000,203526.50449999998,0.0
678,2024-08-30 06:00:00,1724997600000,203541.5039,0.0
679,2024-08-30 07:00:00,1725001200000,203556.5033,0.0
680,2024-08-30 08:00:00,1725004800000,203572.99805,0.0
681,2024-08-30 09:00:00,1725008400000,203591.50695,0.0
682,2024-08-30 10:00:00,1725012000000,203612.50305,0.0
683,2024-08-30 11:00:00,1725015600000,203634.50624999998,0.0
684,2024-08-30 12:00:00,1725019200000,203655.5023,0.0
685,2024-08-30 13:00:00,1725022800000,203670.5017,0.0
686,2024-08-30 14:00:00,1725026400000,203684.99755,0.0
687,2024-08-30 15:00:00,1725030000000,203699.4934,0.0
688,2024-08-30 16:00:00,1725033600000,203714.00449999998,0.0
689,2024-08-30 17:00:00,1725037200000,203728.50035,0.0
690,2024-08-30 18:00:00,1725040800000,203742.0044,0.0
691,2024-08-30 19:00:00,1725044400000,203753.006,0.0
692,2024-08-30 20:00:00,1725048000000,203763.50405,0.0
693,2024-08-30 21:00:00,1725051600000,203775.49745,0.0
694,2024-08-30 22:00:00,1725055200000,203787.00255,0.0
695,2024-08-30 23:00:00,1725058800000,203798.49245,0.0
696,2024-08-31 00:00:00,1725062400000,203810.50110000002,0.0
697,2024-08-31 01:00:00,1725066000000,203822.00624999998,0.0
698,2024-08-31 02:00:00,1725069600000,203832.99255,0.0
699,2024-08-31 03:00:00,1725073200000,203851.50145,0.0
700,2024-08-31 04:00:00,1725076800000,203871.50575,0.0
701,2024-08-31 05:00:00,1725080400000,203894.50074999998,0.0
702,2024-08-31 06:00:00,1725084000000,203924.4995,0.0
703,2024-08-31 07:00:00,1725087600000,203951.99585,0.0
704,2024-08-31 08:00:00,1725091200000,203981.0028,0.0
705,2024-08-31 09:00:00,1725094800000,204016.9983,0.0
706,2024-08-31 10:00:00,1725098400000,204050.5066,0.0
707,2024-08-31 11:00:00,1725102000000,204085.495,0.0
708,2024-08-31 12:00:00,1725105600000,204117.4927,0.0
709,2024-08-31 13:00:00,1725109200000,204145.00425,0.0
710,2024-08-31 14:00:00,1725112800000,204169.00634999998,0.0
711,2024-08-31 15:00:00,1725116400000,204192.99315,0.0
712,2024-08-31 16:00:00,1725120000000,204211.50209999998,0.0
713,2024-08-31 17:00:00,1725123600000,204229.99575,0.0
714,2024-08-31 18:00:00,1725127200000,204246.0022,0.0
715,2024-08-31 19:00:00,1725130800000,204257.0038,0.0
716,2024-08-31 20:00:00,1725134400000,204267.50185,0.0
717,2024-08-31 21:00:00,1725138000000,204276.99279999998,0.0
718,2024-08-31 22:00:00,1725141600000,204287.5061,0.0
719,2024-08-31 23:00:00,1725145200000,204299.4995,0.0
720,2024-09-01 00:00:00,1725148800000,204311.99645,0.0
721,2024-09-01 01:00:00,1725152400000,204324.00515,0.0
722,2024-09-01 02:00:00,1725156000000,204336.50209999998,0.0
723,2024-09-01 03:00:00,1725159600000,204352.99685000003,0.0
724,2024-09-01 04:00:00,1725163200000,204369.50685,0.0
725,2024-09-01 05:00:00,1725166800000,204391.49474999998,0.0
726,2024-09-01 06:00:00,1725170400000,204419.99815,0.0
727,2024-09-01 07:00:00,1725174000000,204451.99585,0.0
728,2024-09-01 08:00:00,1725177600000,204480.49925000002,0.0
729,2024-09-01 09:00:00,1725181200000,204509.00269999998,0.0
730,2024-09-01 10:00:00,1725184800000,204537.9944,0.0
731,2024-09-01 11:00:00,1725188400000,204568.4967,0.0
732,2024-09-01 12:00:00,1725192000000,204597.50365,0.0
733,2024-09-01 13:00:00,1725195600000,204625.0,0.0
734,2024-09-01 14:00:00,1725199200000,204653.50340000002,0.0
735,2024-09-01 15:00:00,1725202800000,204678.49730000002,0.0
736,2024-09-01 16:00:00,1725206400000,204698.5016,0.0
737,2024-09-01 17:00:00,1725210000000,204716.50695,0.0
738,2024-09-01 18:00:00,1725213600000,204731.50634999998,0.0
739,2024-09-01 19:00:00,1725217200000,204744.0033,0.0
740,2024-09-01 20:00:00,1725220800000,204757.9956,0.0
741,2024-09-01 21:00:00,1725224400000,204772.00314999997,0.0
742,2024-09-01 22:00:00,1725228000000,204786.49899999998,0.0
743,2024-09-01 23:00:00,1725231600000,204801.4984,0.0
744,2024-09-02 00:00:00,1725235200000,204816.4978,0.0
745,2024-09-02 01:00:00,1725238800000,204830.50535000002,0.0
746,2024-09-02 02:00:00,1725242400000,204845.50475,0.0
747,2024-09-02 03:00:00,1725246000000,204863.49485,0.0
748,2024-09-02 04:00:00,1725249600000,204882.5073,0.0
749,2024-09-02 05:00:00,1725253200000,204899.5056,0.0
750,2024-09-02 06:00:00,1725256800000,204916.00035,0.0
751,2024-09-02 07:00:00,1725260400000,204937.5,0.0
752,2024-09-02 08:00:00,1725264000000,204962.4939,0.0
753,2024-09-02 09:00:00,1725267600000,204988.0066,0.0
754,2024-09-02 10:00:00,1725271200000,205013.50405,0.0
755,2024-09-02 11:00:00,1725274800000,205037.5061,0.0
756,2024-09-02 12:00:00,1725278400000,205059.99755,0.0
757,2024-09-02 13:00:00,1725282000000,205078.99474999998,0.0
758,2024-09-02 14:00:00,1725285600000,205097.50365,0.0
759,2024-09-02 15:00:00,1725289200000,205117.0044,0.0
760,2024-09-02 16:00:00,1725292800000,205134.9945,0.0
761,2024-09-02 17:00:00,1725296400000,205151.00100000002,0.0
762,2024-09-02 18:00:00,1725300000000,205167.49575,0.0
763,2024-09-02 19:00:00,1725303600000,205182.00685,0.0
764,2024-09-02 20:00:00,1725307200000,205196.50269999998,0.0
765,2024-09-02 21:00:00,1725310800000,205210.99855,0.0
766,2024-09-02 22:00:00,1725314400000,205225.99790000002,0.0
767,2024-09-02 23:00:00,1725318000000,205240.49375000002,0.0
768,2024-09-03 00:00:00,1725321600000,205255.9967,0.0
769,2024-09-03 01:00:00,1725325200000,205270.9961,0.0
770,2024-09-03 02:00:00,1725328800000,205285.99550000002,0.0
771,2024-09-03 03:00:00,1725332400000,205305.4962,0.0
772,2024-09-03 04:00:00,1725336000000,205326.99585,0.0
773,2024-09-03 05:00:00,1725339600000,205348.99899999998,0.0
774,2024-09-03 06:00:00,1725343200000,205374.49645,0.0
775,2024-09-03 07:00:00,1725346800000,205402.49635,0.0
776,2024-09-03 08:00:00,1725350400000,205432.00685,0.0
777,2024-09-03 09:00:00,1725354000000,205464.99635,0.0
778,2024-09-03 10:00:00,1725357600000,205493.49975000002,0.0
779,2024-09-03 11:00:00,1725361200000,205522.5067,0.0
780,2024-09-03 12:00:00,1725364800000,205550.00305,0.0
781,2024-09-03 13:00:00,1725368400000,205573.5016,0.0
782,2024-09-03 14:00:00,1725372000000,205597.0001,0.0
783,2024-09-03 15:00:00,1725375600000,205619.0033,0.0
784,2024-09-03 16:00:00,1725379200000,205641.49474999998,0.0
785,2024-09-03 17:00:00,1725382800000,205660.99550000002,0.0
786,2024-09-03 18:00:00,1725386400000,205679.5044,0.0
787,2024-09-03 19:00:00,1725390000000,205693.4967,0.0
788,2024-09-03 20:00:00,1725393600000,205706.4972,0.0
789,2024-09-03 21:00:00,1725397200000,205718.0023,0.0
790,2024-09-03 22:00:00,1725400800000,205728.50035,0.0
791,2024-09-03 23:00:00,1725404400000,205740.0055,0.0
792,2024-09-04 00:00:00,1725408000000,205751.49535,0.0
793,2024-09-04 01:00:00,1725411600000,205763.50405,0.0
794,2024-09-04 02:00:00,1725415200000,205774.5056,0.0
795,2024-09-04 03:00:00,1725418800000,205789.00145,0.0
796,2024-09-04 04:00:00,1725422400000,205804.5044,0.0
797,2024-09-04 05:00:00,1725426000000,205819.5038,0.0
798,2024-09-04 06:00:00,1725429600000,205833.99965,0.0
799,2024-09-04 07:00:00,1725433200000,205848.49550000002,0.0
800,2024-09-04 08:00:00,1725436800000,205864.50195,0.0
801,2024-09-04 09:00:00,1725440400000,205882.0038,0.0
802,2024-09-04 10:00:00,1725444000000,205899.5056,0.0
803,2024-09-04 11:00:00,1725447600000,205917.00745,0.0
804,2024-09-04 12:00:00,1725451200000,205935.50110000002,0.0
805,2024-09-04 13:00:00,1725454800000,205949.4934,0.0
806,2024-09-04 14:00:00,1725458400000,205963.50100000002,0.0
807,2024-09-04 15:00:00,1725462000000,205975.99790000002,0.0
808,2024-09-04 16:00:00,1725465600000,205988.9984,0.0
809,2024-09-04 17:00:00,1725469200000,206004.50135,0.0
810,2024-09-04 18:00:00,1725472800000,206016.9983,0.0
811,2024-09-04 19:00:00,1725476400000,206026.00100000002,0.0
812,2024-09-04 20:00:00,1725480000000,206035.00365,0.0
813,2024-09-04 21:00:00,1725483600000,206044.49464999998,0.0
814,2024-09-04 22:00:00,1725487200000,206054.00084999998,0.0
815,2024-09-04 23:00:00,1725490800000,206063.50710000002,0.0
816,2024-09-05 00:00:00,1725494400000,206072.99805,0.0
817,2024-09-05 01:00:00,1725498000000,206082.99255,0.0
818,2024-09-05 02:00:00,1725501600000,206093.50585000002,0.0
819,2024-09-05 03:00:00,1725505200000,206106.50634999998,0.0
820,2024-09-05 04:00:00,1725508800000,206119.9951,0.0
821,2024-09-05 05:00:00,1725512400000,206134.00269999998,0.0
822,2024-09-05 06:00:00,1725516000000,206148.49855,0.0
823,2024-09-05 07:00:00,1725519600000,206165.49685000003,0.0
824,2024-09-05 08:00:00,1725523200000,206184.00575,0.0
825,2024-09-05 09:00:00,1725526800000,206203.00295000002,0.0
826,2024-09-05 10:00:00,1725530400000,206223.99899999998,0.0
827,2024-09-05 11:00:00,1725534000000,206246.0022,0.0
828,2024-09-05 12:00:00,1725537600000,206266.9983,0.0
829,2024-09-05 13:00:00,1725541200000,206283.99659999998,0.0
830,2024-09-05 14:00:00,1725544800000,206302.00195,0.0
831,2024-09-05 15:00:00,1725548400000,206319.5038,0.0
832,2024-09-05 16:00:00,1725552000000,206335.99855,0.0
833,2024-09-05 17:00:00,1725555600000,206353.50035,0.0
834,2024-09-05 18:00:00,1725559200000,206369.0033,0.0
835,2024-09-05 19:00:00,1725562800000,206382.0038,0.0
836,2024-09-05 20:00:00,1725566400000,206393.9972,0.0
837,2024-09-05 21:00:00,1725570000000,206404.9988,0.0
838,2024-09-05 22:00:00,1725573600000,206416.00035,0.0
839,2024-09-05 23:00:00,1725577200000,206427.99375000002,0.0
840,2024-09-06 00:00:00,1725580800000,206439.49889999998,0.0
841,2024-09-06 01:00:00,1725584400000,206451.00405,0.0
842,2024-09-06 02:00:00,1725588000000,206462.4939,0.0
843,2024-09-06 03:00:00,1725591600000,206477.4933,0.0
844,2024-09-06 04:00:00,1725595200000,206493.49975000002,0.0
845,2024-09-06 05:00:00,1725598800000,206509.00269999998,0.0
846,2024-09-06 06:00:00,1725602400000,206525.49745,0.0
847,2024-09-06 07:00:00,1725606000000,206541.5039,0.0
848,2024-09-06 08:00:00,1725609600000,206559.99755,0.0
849,2024-09-06 09:00:00,1725613200000,206578.00295000002,0.0
850,2024-09-06 10:00:00,1725616800000,206595.50475,0.0
851,2024-09-06 11:00:00,1725620400000,206613.9984,0.0
852,2024-09-06 12:00:00,1725624000000,206631.50024999998,0.0
853,2024-09-06 13:00:00,1725627600000,206645.00425,0.0
854,2024-09-06 14:00:00,1725631200000,206658.99659999998,0.0
855,2024-09-06 15:00:00,1725634800000,206672.5006,0.0
856,2024-09-06 16:00:00,1725638400000,206686.00465,0.0
857,2024-09-06 17:00:00,1725642000000,206699.00515,0.0
858,2024-09-06 18:00:00,1725645600000,206712.0056,0.0
859,2024-09-06 19:00:00,1725649200000,206723.49550000002,0.0
860,2024-09-06 20:00:00,1725652800000,206734.49704999998,0.0
861,2024-09-06 21:00:00,1725656400000,206746.0022,0.0
862,2024-09-06 22:00:00,1725660000000,206757.5073,0.0
863,2024-09-06 23:00:00,1725663600000,206768.9972,0.0
864,2024-09-07 00:00:00,1725667200000,206781.49414999998,0.0
865,2024-09-07 01:00:00,1725670800000,206792.99925000002,0.0
866,2024-09-07 02:00:00,1725674400000,206804.9927,0.0
867,2024-09-07 03:00:00,1725678000000,206822.99805,0.0
868,2024-09-07 04:00:00,1725681600000,206849.50255,0.0
869,2024-09-07 05:00:00,1725685200000,206887.49695,0.0
870,2024-09-07 06:00:00,1725688800000,206930.99975000002,0.0
871,2024-09-07 07:00:00,1725692400000,206973.99899999998,0.0
872,2024-09-07 08:00:00,1725696000000,207018.49365000002,0.0
873,2024-09-07 09:00:00,1725699600000,207064.49889999998,0.0
874,2024-09-07 10:00:00,1725703200000,207108.0017,0.0
875,2024-09-07 11:00:00,1725706800000,207149.5056,0.0
876,2024-09-07 12:00:00,1725710400000,207190.00245,0.0
877,2024-09-07 13:00:00,1725714000000,207222.0001,0.0
878,2024-09-07 14:00:00,1725717600000,207252.50245,0.0
879,2024-09-07 15:00:00,1725721200000,207279.49525,0.0
